"week","contractId","contractAddress","creator","global_funder","global_funding","global_owner","estimatedRewards","global_period","global_total","global_initial","period","total"
3,424171,"MESUVWR4TRXMLBGSZBNAEW7EJDPY5CV5PRFBI6KWYTW5PR7MQJKCEDJAKY","U3JFLNF55P4X2GTISLPD2DEBEXHJCG6EK7FX4EPCP4WBFRHEX3KUEMLYKE","62TIVJSZOS4DRSSYYDDZELQAGFYQC5JWKCHRBPPYKTZN2OOOXTGLB5ZJ4E",,"UPHSXCIIPEAQTZV5KSVG4AEHX3WWJEPGSBWTI2RDNJ3JBUCF5PIGOEXZDU",,18,1672664,"1000000",,
3,423060,"M76YHMI5CMURAQWZU7FF2NVTZSDHSSLTSMHW5SHQNKGI4ETDL2D55C2OM4","U3JFLNF55P4X2GTISLPD2DEBEXHJCG6EK7FX4EPCP4WBFRHEX3KUEMLYKE","62TIVJSZOS4DRSSYYDDZELQAGFYQC5JWKCHRBPPYKTZN2OOOXTGLB5ZJ4E",,"RTKWX3FTDNNIHMAWHK5SDPKH3VRPPW7OS5ZLWN6RFZODF7E22YOBK2OGPE",,18,1672664,"1000000",,
3,422812,"BY5XLX3C7V4I3GLF4EU2JUQKV4ECH7Q7EVO4C5FC2SDGQXHCZKAUHQO4ZA","U3JFLNF55P4X2GTISLPD2DEBEXHJCG6EK7FX4EPCP4WBFRHEX3KUEMLYKE","62TIVJSZOS4DRSSYYDDZELQAGFYQC5JWKCHRBPPYKTZN2OOOXTGLB5ZJ4E",,"RTKWX3FTDNNIHMAWHK5SDPKH3VRPPW7OS5ZLWN6RFZODF7E22YOBK2OGPE",,18,1672664,"1000000",,
3,422805,"VQ6KA4CJKAQ6YFHWN4NX3NEMDJVMYBOEDGTCLPDW4OQXFQBOUAAQA5QHP4","U3JFLNF55P4X2GTISLPD2DEBEXHJCG6EK7FX4EPCP4WBFRHEX3KUEMLYKE","62TIVJSZOS4DRSSYYDDZELQAGFYQC5JWKCHRBPPYKTZN2OOOXTGLB5ZJ4E",,"G3MSA75OZEJTCCENOJDLDJK7UD7E2K5DNC7FVHCNOV7E3I4DTXTOWDUIFQ",,18,1672664,"1000000",,
3,422699,"GCQAKHZUQCX7Y46UAHQE7T3R4PK6ZNOF7CMAZPO6B6KHVCKUD2HVC7PYOA","U3JFLNF55P4X2GTISLPD2DEBEXHJCG6EK7FX4EPCP4WBFRHEX3KUEMLYKE","62TIVJSZOS4DRSSYYDDZELQAGFYQC5JWKCHRBPPYKTZN2OOOXTGLB5ZJ4E",,"G3MSA75OZEJTCCENOJDLDJK7UD7E2K5DNC7FVHCNOV7E3I4DTXTOWDUIFQ",,18,16726644,"10000000",,
3,422628,"ZZ5L44EMOZW27WVGVE5RW7YDKTFMT7F7TZTBAUNTSXBACJZXF4MMWFPG44","U3JFLNF55P4X2GTISLPD2DEBEXHJCG6EK7FX4EPCP4WBFRHEX3KUEMLYKE","62TIVJSZOS4DRSSYYDDZELQAGFYQC5JWKCHRBPPYKTZN2OOOXTGLB5ZJ4E",,"WOFJSEQCSH6D2GGTU7AM73TAZHDUUQHA4DF3BMBXEVXOTCUPI3XC4N6UL4",,18,53525259516,"32000000000",,
3,422200,"P7OKR4YDFAH2N3Y2DRYXLZ7VDSCOIFGXKQO6PEW4Y5266RJOKVPWRXKCZY","U3JFLNF55P4X2GTISLPD2DEBEXHJCG6EK7FX4EPCP4WBFRHEX3KUEMLYKE","62TIVJSZOS4DRSSYYDDZELQAGFYQC5JWKCHRBPPYKTZN2OOOXTGLB5ZJ4E",,"JRXEGJ5RSBPD4DIMAL74AGOAKWP3JEDGZRGJWBJYFMFW6W34X3DWB7ELKM",,18,43911812627,"26252614500",,
3,422185,"ISE4QRK6NTZOTUQYHV2KFMI7KOMVSBUY4AWIYITC6V2JWF35L65KLSC67Q","U3JFLNF55P4X2GTISLPD2DEBEXHJCG6EK7FX4EPCP4WBFRHEX3KUEMLYKE","62TIVJSZOS4DRSSYYDDZELQAGFYQC5JWKCHRBPPYKTZN2OOOXTGLB5ZJ4E",,"EW7OF4X4RJ5AYALEOV2MBDQ2FI3RVTRWCRAV7HHSOSTWEGATPUEB3G4XHY",,3,1059545194,"1050710500",,
3,422131,"PU7ZLE5BG7CIO3DJCSS27YO5BVRASKWUGINQBGCPHUFHAQXBGEMMVADFEU","U3JFLNF55P4X2GTISLPD2DEBEXHJCG6EK7FX4EPCP4WBFRHEX3KUEMLYKE","62TIVJSZOS4DRSSYYDDZELQAGFYQC5JWKCHRBPPYKTZN2OOOXTGLB5ZJ4E",,"JRXEGJ5RSBPD4DIMAL74AGOAKWP3JEDGZRGJWBJYFMFW6W34X3DWB7ELKM",,18,332455546534,"198758073952",,
3,422088,"TTBCW2GZUNLSK23J2WYPLAV6CZ5TPVAAQTSIHZ6DHGZXECXZYKVDDZSYFM","U3JFLNF55P4X2GTISLPD2DEBEXHJCG6EK7FX4EPCP4WBFRHEX3KUEMLYKE","62TIVJSZOS4DRSSYYDDZELQAGFYQC5JWKCHRBPPYKTZN2OOOXTGLB5ZJ4E",,"RLXIMVTOYVG4KBXEDJOF4L5V2OPLVAQIIPUGBCUJZSVUVLSD7NWJY6EXVY",,1,400373702,"400000000",,
3,421840,"RT72SYRHVZVBRGVVHJ5QJ2BLNH32BUFJEJ7HKHZAA7ULNK5G5GPEG7RSJM","U3JFLNF55P4X2GTISLPD2DEBEXHJCG6EK7FX4EPCP4WBFRHEX3KUEMLYKE","62TIVJSZOS4DRSSYYDDZELQAGFYQC5JWKCHRBPPYKTZN2OOOXTGLB5ZJ4E",,"6DHX5XZZNN2XX5B734DDOH5LNHQGLWTL4UCFRNBPEBMLKAVHKNA6G6JTWE",,18,58966436678,"35253000000",,
3,421766,"RNKC72UKE535HMN2XIBDI2RURW6KRX3BG5CCXEKCABVQM5WFVTCQ5DZCIQ","U3JFLNF55P4X2GTISLPD2DEBEXHJCG6EK7FX4EPCP4WBFRHEX3KUEMLYKE","62TIVJSZOS4DRSSYYDDZELQAGFYQC5JWKCHRBPPYKTZN2OOOXTGLB5ZJ4E",,"KSMGUNSX2IWGPZUHU5GPLLD7762T3KUKTPQZXCKNTVMSNZNKQ6RA37AYPI",,18,1139044551911,"680976159500",,
3,420940,"KOABR7U3D5XSN6JWS4K55K6IT5PA6BMWCCJHMSQXGCG722U2QISJU4RIBY","U3JFLNF55P4X2GTISLPD2DEBEXHJCG6EK7FX4EPCP4WBFRHEX3KUEMLYKE","62TIVJSZOS4DRSSYYDDZELQAGFYQC5JWKCHRBPPYKTZN2OOOXTGLB5ZJ4E",,"5VBYZUR3P5GS6XKCCS6B6OFEK7NNM33HOKSN2RHXDWXEVKCPCMQM3SV3QI",,18,1672664,"1000000",,
2,420754,"3DSHR22QFUPNYWMWCX2LXSOFTL5MK7BKYSNCEGITMQB73ZWJLRDNK34NXY","U3JFLNF55P4X2GTISLPD2DEBEXHJCG6EK7FX4EPCP4WBFRHEX3KUEMLYKE","62TIVJSZOS4DRSSYYDDZELQAGFYQC5JWKCHRBPPYKTZN2OOOXTGLB5ZJ4E",,"VOIDVXL3GW3MYYXJ5DY3PTTVWSAZD4VFSIQCL6DXOBUFSPHGC4RCKCLD5E",,18,853598616,"450000000",,
2,420650,"EUSKXVC6SAZ5226QJCJDNYYCUJY4NCU2FM4MXEORTZCDIWNXKEYZ3LHXFA","U3JFLNF55P4X2GTISLPD2DEBEXHJCG6EK7FX4EPCP4WBFRHEX3KUEMLYKE","62TIVJSZOS4DRSSYYDDZELQAGFYQC5JWKCHRBPPYKTZN2OOOXTGLB5ZJ4E",,"NFZYPGTKBAA2WNR2N4G7HUUA5R3BEXBRLUAPH35FS2ZBMAMEXNKXGFSQNQ",,18,1195986505190,"630500000000",,
2,420556,"X6MD3TV2HXINVFH3KYGB3XYXCRPKP5XVTMNJKQXC3BBC7GLEIIWFMUAPVU","U3JFLNF55P4X2GTISLPD2DEBEXHJCG6EK7FX4EPCP4WBFRHEX3KUEMLYKE","62TIVJSZOS4DRSSYYDDZELQAGFYQC5JWKCHRBPPYKTZN2OOOXTGLB5ZJ4E",,"2LJ2Z3VOP2Q466EC3H2HFZA3GS3WXYT5OSOGKAAU3JPCMCJHKYHEQGQUMQ",,18,1049926,"553500",,
2,420494,"EQ6UNJOA7VPH6JBKRB335MZ3FSNI3D37VMQM7FP4GPLPYC2I5SS6VT5SLY","U3JFLNF55P4X2GTISLPD2DEBEXHJCG6EK7FX4EPCP4WBFRHEX3KUEMLYKE","62TIVJSZOS4DRSSYYDDZELQAGFYQC5JWKCHRBPPYKTZN2OOOXTGLB5ZJ4E",,"T4MLMVVRB3CAVD3I4GN53WDP2MRUB5F6B7NWC7A4DJQW54RR7UHVZOTKSY",,18,53112802768,"28000000000",,
2,420478,"DJJK6EM4D523S4MWKH6A53YMQNRWHMMZ6LFIUKCUDZB3E4LR6AU77OX3K4","U3JFLNF55P4X2GTISLPD2DEBEXHJCG6EK7FX4EPCP4WBFRHEX3KUEMLYKE","62TIVJSZOS4DRSSYYDDZELQAGFYQC5JWKCHRBPPYKTZN2OOOXTGLB5ZJ4E",,"QS2HU3VDOZYJUQVWAAQF2MICRZ4QPRI6IG3AQYP2IHMPHR2LGOJBQIZSEI",,1,4154168304,"4149000000",,
2,420455,"JIMP4DWJRHN7NO3TOLWQ2K5E7EI7DIHUKRWHVNGIC72WKKTW7OJHOD3JMM","U3JFLNF55P4X2GTISLPD2DEBEXHJCG6EK7FX4EPCP4WBFRHEX3KUEMLYKE","62TIVJSZOS4DRSSYYDDZELQAGFYQC5JWKCHRBPPYKTZN2OOOXTGLB5ZJ4E",,"ZKR3SXU5F2GHQ4FS7MVIRONEIOL2V432LP756O4R6HRW3H7XU3SKYDW3PQ",,13,29356401384,"20000000000",,
2,420282,"JAVWPABSSCSUUGE4HC2OC2J4WSX74BOQIQ242JNSWPWS5LQAK426Q3RF5I","U3JFLNF55P4X2GTISLPD2DEBEXHJCG6EK7FX4EPCP4WBFRHEX3KUEMLYKE","62TIVJSZOS4DRSSYYDDZELQAGFYQC5JWKCHRBPPYKTZN2OOOXTGLB5ZJ4E",,"N36RRSNAGVVGLD5JHZCQSR2R6OT74OF64E4V2AW3AKX55NDOIWNG5QNKAY",,1,552187,"551500",,
2,420272,"JSZYM2TCG36CMGN3SVUYWUZ3J6BDNIXJVVFRFXAOIONFMLQ5MQNUBNI4LM","U3JFLNF55P4X2GTISLPD2DEBEXHJCG6EK7FX4EPCP4WBFRHEX3KUEMLYKE","62TIVJSZOS4DRSSYYDDZELQAGFYQC5JWKCHRBPPYKTZN2OOOXTGLB5ZJ4E",,"Y2DUDHFYWCR2RIFGAKKZSAISPP5JAJLRANPREWTPS7FRRRGQM4Z5CDEVFQ",,2,557263,"554500",,
2,417234,"UUWYGCFBVYDU3E5AVDG2C5ZLZHWNKEREHD7UJIPCOFD3ATUOPX5UAG63CI","U3JFLNF55P4X2GTISLPD2DEBEXHJCG6EK7FX4EPCP4WBFRHEX3KUEMLYKE","62TIVJSZOS4DRSSYYDDZELQAGFYQC5JWKCHRBPPYKTZN2OOOXTGLB5ZJ4E",,"FFX2QWUU7B4XNLFKV7UHRNMTYF43D2BGTZUBOV5MSISSYS6ENWBSWJ5A24",,18,1896885813,"1000000000",,
2,417216,"45IO6L2NR6MBWSOC5G7OOGOPFSN7TGVZIABO6VSFOCFSGWNIB4PRGPE7SE","U3JFLNF55P4X2GTISLPD2DEBEXHJCG6EK7FX4EPCP4WBFRHEX3KUEMLYKE","62TIVJSZOS4DRSSYYDDZELQAGFYQC5JWKCHRBPPYKTZN2OOOXTGLB5ZJ4E",,"G3MSA75OZEJTCCENOJDLDJK7UD7E2K5DNC7FVHCNOV7E3I4DTXTOWDUIFQ",,18,18589480969,"9800000000",,
2,417145,"76WJOHCZACMYCZNMUHMIOU5ILFADMAD3VEUO3VE2XO2QCX7YGNGXCGVM6I","U3JFLNF55P4X2GTISLPD2DEBEXHJCG6EK7FX4EPCP4WBFRHEX3KUEMLYKE","62TIVJSZOS4DRSSYYDDZELQAGFYQC5JWKCHRBPPYKTZN2OOOXTGLB5ZJ4E",,"ZKR3SXU5F2GHQ4FS7MVIRONEIOL2V432LP756O4R6HRW3H7XU3SKYDW3PQ",,18,15364775087,"8100000000",,
2,416963,"SW6IYGKD7Y4B3JXPL6W65AMNXEX7ST4DDRR5B2YIMRZN5H4TVG6D4GBZ6U","U3JFLNF55P4X2GTISLPD2DEBEXHJCG6EK7FX4EPCP4WBFRHEX3KUEMLYKE","62TIVJSZOS4DRSSYYDDZELQAGFYQC5JWKCHRBPPYKTZN2OOOXTGLB5ZJ4E",,"SAXQKSAOVLL5A5ILALC6EOLN4X3MICMQP3QH5WQU2RHMJDUK4EWB63SAEY",,18,51240576471,"27013000000",,
2,415341,"LYJAUPBKD5MJQ6G4ZLGIMVDTYSLH6RSVYIB6ZNXRGO2JDFJNKP5KAIFEUA","U3JFLNF55P4X2GTISLPD2DEBEXHJCG6EK7FX4EPCP4WBFRHEX3KUEMLYKE","62TIVJSZOS4DRSSYYDDZELQAGFYQC5JWKCHRBPPYKTZN2OOOXTGLB5ZJ4E",,"MJZTAL6SVXNMVODWGCFJ77KVWAYX2IKGOUMGROFZV5ZEXSDYUQEZCUK7V4",,18,1049926,"553500",,
2,415334,"N37MVUL6RD7O45KF3F2VCCBXRTOUEG7XZPLHKCFAJVPAGKF3DMXNYFGVBU","U3JFLNF55P4X2GTISLPD2DEBEXHJCG6EK7FX4EPCP4WBFRHEX3KUEMLYKE","62TIVJSZOS4DRSSYYDDZELQAGFYQC5JWKCHRBPPYKTZN2OOOXTGLB5ZJ4E",,"XOECXTT2YN3RSXUUN6D6XQXHVRV7HKDQ3WMHF6LPH3MXAPCBZZHHIAVI7M",,18,1049926,"553500",,
2,415327,"RX5M3J5SD2Y6RHNJNJBQOM7TFF47XJW7K3RN4F5SHZ6AGCOTP2S7BEXJQQ","U3JFLNF55P4X2GTISLPD2DEBEXHJCG6EK7FX4EPCP4WBFRHEX3KUEMLYKE","62TIVJSZOS4DRSSYYDDZELQAGFYQC5JWKCHRBPPYKTZN2OOOXTGLB5ZJ4E",,"67U6VGHRIDC27L46VEZGF3X6S3BYFUA2WK5NPZGJ7PGV2YSKWUKMYXERJI",,18,1049926,"553500",,
2,415320,"32H7YPFLET77CUQ6TFHCLLCBPZ64TH3GXCI2VXSOJHOY3KOWO3JYZUC2IM","U3JFLNF55P4X2GTISLPD2DEBEXHJCG6EK7FX4EPCP4WBFRHEX3KUEMLYKE","62TIVJSZOS4DRSSYYDDZELQAGFYQC5JWKCHRBPPYKTZN2OOOXTGLB5ZJ4E",,"E4CH4GCS7BMPM2MAQR7VOSXDY3AYQNCJDMTEQQHWQOGSKEUXCYCNV64XYQ",,18,1049926,"553500",,
2,415313,"AFLM4JAXIIYXBBL4V73QEVXM2JBBDTBH4K3SMSPVPFCD3TH2BX2DMZ7G44","U3JFLNF55P4X2GTISLPD2DEBEXHJCG6EK7FX4EPCP4WBFRHEX3KUEMLYKE","62TIVJSZOS4DRSSYYDDZELQAGFYQC5JWKCHRBPPYKTZN2OOOXTGLB5ZJ4E",,"WETE5MOWSJFMMOEJHJU3XTULAENQYRDMA6L4RREKG4JYYJNUGYZC43T5WM",,18,1049926,"553500",,
2,415306,"FSXKDAM2IZOGUAOWLYNSJQY7CQSJHC66LZXVTNAMQLG6IEESVZKAQSZTKA","U3JFLNF55P4X2GTISLPD2DEBEXHJCG6EK7FX4EPCP4WBFRHEX3KUEMLYKE","62TIVJSZOS4DRSSYYDDZELQAGFYQC5JWKCHRBPPYKTZN2OOOXTGLB5ZJ4E",,"CIVF3FFKO5A762WJL722JNSBCWIYGI5NN4IZ5VWLUBDYTOOE3W5Y5ENTOQ",,18,1049926,"553500",,
2,415292,"Z5SBINZADLNHMLCIC7QJI6JFHCN62V4J5NF22JHVV7KBCKHNMJXTGY3PWM","U3JFLNF55P4X2GTISLPD2DEBEXHJCG6EK7FX4EPCP4WBFRHEX3KUEMLYKE","62TIVJSZOS4DRSSYYDDZELQAGFYQC5JWKCHRBPPYKTZN2OOOXTGLB5ZJ4E",,"6P55NHJSAW5KNQW72C76DI5BF7SJI2732UHJW2QBFG6MJZTOXPBZFBLBSY",,18,1048029,"552500",,
2,415285,"6LMARTM6USDBD5JXAYJNGSU56PWRA6267SWGRYMDC2UP2VYA6T5DJUFCIM","U3JFLNF55P4X2GTISLPD2DEBEXHJCG6EK7FX4EPCP4WBFRHEX3KUEMLYKE","62TIVJSZOS4DRSSYYDDZELQAGFYQC5JWKCHRBPPYKTZN2OOOXTGLB5ZJ4E",,"OVRCOZV5QQPJTXXSQG3PUT5RRWQUSWZUZBWAGSEDHM3AMQKFNPXMNPI2JY",,18,1048029,"552500",,
2,415277,"JJDFCB4GW7ST5M5CVTY3S6XN37CI4NZXZBUO5XQSGX3UGT5KMRETGNUIJY","U3JFLNF55P4X2GTISLPD2DEBEXHJCG6EK7FX4EPCP4WBFRHEX3KUEMLYKE","62TIVJSZOS4DRSSYYDDZELQAGFYQC5JWKCHRBPPYKTZN2OOOXTGLB5ZJ4E",,"NVJCCJUBOIAI72F6WIOIWI4QE3IHMZ3V5UIOHPXYCCT53POJXY6J4W465U",,18,1048029,"552500",,
2,415270,"L5TUAMG7LCKFQQ4G3GIMIY6NCTB6RMP2RP37IUAMCQO3U64PEKJZ4OPO4Y","U3JFLNF55P4X2GTISLPD2DEBEXHJCG6EK7FX4EPCP4WBFRHEX3KUEMLYKE","62TIVJSZOS4DRSSYYDDZELQAGFYQC5JWKCHRBPPYKTZN2OOOXTGLB5ZJ4E",,"XCLO6BXU4JSOZCGCC6PGGXTSLJWAWOKF3UDUXBJYRX6UOIQSWGRT6PXK54",,18,1048029,"552500",,
2,415263,"MPTIDOMD5MNEAKJJ6A2XSHUQBLYH6IS4XCWXFWWIG6LEIHXNX76E44ASIE","U3JFLNF55P4X2GTISLPD2DEBEXHJCG6EK7FX4EPCP4WBFRHEX3KUEMLYKE","62TIVJSZOS4DRSSYYDDZELQAGFYQC5JWKCHRBPPYKTZN2OOOXTGLB5ZJ4E",,"WHNVOFBNL2SMWASIF3GLA4C65YFP6IXSPFDEAWHZE3YHWACCY432LAILZE",,18,1048029,"552500",,
2,415256,"MQ3TTX3W3YI7UV7WRYY6AOWQ52QVIVP2A2AUXSSE5MB3LCGL4I4BNNHJME","U3JFLNF55P4X2GTISLPD2DEBEXHJCG6EK7FX4EPCP4WBFRHEX3KUEMLYKE","62TIVJSZOS4DRSSYYDDZELQAGFYQC5JWKCHRBPPYKTZN2OOOXTGLB5ZJ4E",,"HIBTK2N5X6JSSC3737GUECUWDQK3M5H73BCMTKNBVZHFC544BOKT3K55YY",,18,1048029,"552500",,
2,415249,"QNGJLN5HHIXJJ2TNFNLAQD5SI3J4UK3TS2QZERLZDTHWBBHHEQDD32RX5Y","U3JFLNF55P4X2GTISLPD2DEBEXHJCG6EK7FX4EPCP4WBFRHEX3KUEMLYKE","62TIVJSZOS4DRSSYYDDZELQAGFYQC5JWKCHRBPPYKTZN2OOOXTGLB5ZJ4E",,"BR5TKW52CJW7PM7SDEEHQWCRAYXPG34WK23JD4D3V3FWU4E3TOESQETSX4",,18,1048029,"552500",,
2,415242,"AA32V5CVTR3VWL267BJ3EB5XP6UMU23MRAXH2EEHJCTTQTPHHC4YUPHOTU","U3JFLNF55P4X2GTISLPD2DEBEXHJCG6EK7FX4EPCP4WBFRHEX3KUEMLYKE","62TIVJSZOS4DRSSYYDDZELQAGFYQC5JWKCHRBPPYKTZN2OOOXTGLB5ZJ4E",,"35TFD6TMEKNPP7SMBU2EONQ7UWBXFT7GD5KKLQLNK3KSLRA7NTS7H3LHDU",,18,1048029,"552500",,
2,415235,"HZKKKSD32L2KBT6G2PGGOVWZ45T6WLCSXLOLRSO2UR4TQH36UB23UXJYGU","U3JFLNF55P4X2GTISLPD2DEBEXHJCG6EK7FX4EPCP4WBFRHEX3KUEMLYKE","62TIVJSZOS4DRSSYYDDZELQAGFYQC5JWKCHRBPPYKTZN2OOOXTGLB5ZJ4E",,"3INFKMYHPAZMLXFHBM4EGY52GNRIWX7QOAXDE5ISFNHX7AUJBWDECI75OY",,18,1048029,"552500",,
2,415228,"WRROKFCBVHA5RGBD4F6A3G2B7J6T2ATL6IC32WRTA65U22TCMQNVFZTKAA","U3JFLNF55P4X2GTISLPD2DEBEXHJCG6EK7FX4EPCP4WBFRHEX3KUEMLYKE","62TIVJSZOS4DRSSYYDDZELQAGFYQC5JWKCHRBPPYKTZN2OOOXTGLB5ZJ4E",,"L527TG4P2W4AWYJPXU2AMKQKEW3SYJIUWE6EAWEGWAXCXJU7EIL6673KPU",,18,1048029,"552500",,
2,415221,"J5EBVMKZ7J44BETBU63MCB25TAZ2UFQ4YDEOPSRO5ULKFL3M72NYFBXIU4","U3JFLNF55P4X2GTISLPD2DEBEXHJCG6EK7FX4EPCP4WBFRHEX3KUEMLYKE","62TIVJSZOS4DRSSYYDDZELQAGFYQC5JWKCHRBPPYKTZN2OOOXTGLB5ZJ4E",,"66HBNEO7ZJ4EV65ICIJUVFQXBVLCTIRYHXO7PMXTPUXN24GZWWJQAKEXWM",,18,1048029,"552500",,
2,415213,"OX7MIDHSZOIF6KJ7GEKSPSWSA7GOLPQ56L7KP2P2DFUCQ5U3YLCZZW7SWE","U3JFLNF55P4X2GTISLPD2DEBEXHJCG6EK7FX4EPCP4WBFRHEX3KUEMLYKE","62TIVJSZOS4DRSSYYDDZELQAGFYQC5JWKCHRBPPYKTZN2OOOXTGLB5ZJ4E",,"O7CATIYLHJZM3JS6MKWLN47LZTOPYKHDBXTEC75YSA2LS3SAMJ5K3U4BTA",,18,1048029,"552500",,
2,415206,"KOUPT3LJRTQXE2XIBBR3MDPUSLZX366XRUIMVJJWLBROPVR3BHPQMUMUTQ","U3JFLNF55P4X2GTISLPD2DEBEXHJCG6EK7FX4EPCP4WBFRHEX3KUEMLYKE","62TIVJSZOS4DRSSYYDDZELQAGFYQC5JWKCHRBPPYKTZN2OOOXTGLB5ZJ4E",,"LY6WLYOL33KK6T4QXVNFTG2UXJKLYPCVXPYQCCRNOY74MGBKN3H3UO7MMA",,18,1048029,"552500",,
2,415199,"ECFCSD3Z6WP655NJ2RQTJJNBAHGTCMUGSRCPBCKV67B7UG57CV3QHWBZ4A","U3JFLNF55P4X2GTISLPD2DEBEXHJCG6EK7FX4EPCP4WBFRHEX3KUEMLYKE","62TIVJSZOS4DRSSYYDDZELQAGFYQC5JWKCHRBPPYKTZN2OOOXTGLB5ZJ4E",,"HORP5FCKS2HYJLCH4CF2O3UHRCCMYUCEIUHSZQCOPL2WJVKCA5DNASEEUQ",,18,1048029,"552500",,
2,415192,"6A2SPKG7A54SC22KPLNWEFRNMA2TIHJNN3QAZ377ECCXJIE2WU4MFOVMLI","U3JFLNF55P4X2GTISLPD2DEBEXHJCG6EK7FX4EPCP4WBFRHEX3KUEMLYKE","62TIVJSZOS4DRSSYYDDZELQAGFYQC5JWKCHRBPPYKTZN2OOOXTGLB5ZJ4E",,"RABB3YQGDKQ6ZIBHN5Z4JENSSE2XRYY5SBIZ2UV5XW6KHUAEPN2BC4YW74",,18,1048029,"552500",,
2,415185,"O2CFF3SPCK4KUMTZ5UKBB6RJH52X2NV7MGSPZA2RHT7NQOFYO4FW6PGCUM","U3JFLNF55P4X2GTISLPD2DEBEXHJCG6EK7FX4EPCP4WBFRHEX3KUEMLYKE","62TIVJSZOS4DRSSYYDDZELQAGFYQC5JWKCHRBPPYKTZN2OOOXTGLB5ZJ4E",,"Z2GCAWMBP6S657KIFJYPJFLMCWW4J472PIM4N543SCQRHFFPBOERGAA5IM",,18,1048029,"552500",,
2,415178,"5HHEO7YTBNPXHBJTJGJVOHSELB3T5EIJYXDYJH6M2JQEAZ6UNFYX5KSBYY","U3JFLNF55P4X2GTISLPD2DEBEXHJCG6EK7FX4EPCP4WBFRHEX3KUEMLYKE","62TIVJSZOS4DRSSYYDDZELQAGFYQC5JWKCHRBPPYKTZN2OOOXTGLB5ZJ4E",,"BXNXVJ6EN2ZAVE5LJZSD7ETF7K7ATTLYRDWGWV43AXXB3T3MMZZZFJ6C4Y",,18,1048029,"552500",,
2,415171,"KEDNA5DHN3ADQC2XY7VFZK34BIMVQIBPAHKCJ2ZRFPDCK6L225Q6IVODBQ","U3JFLNF55P4X2GTISLPD2DEBEXHJCG6EK7FX4EPCP4WBFRHEX3KUEMLYKE","62TIVJSZOS4DRSSYYDDZELQAGFYQC5JWKCHRBPPYKTZN2OOOXTGLB5ZJ4E",,"CVXXHXS5TYSMETMBSFGWVVYRDKVSGUYSURGZBX43SC5D7OTOUVURHBBFQU",,18,1048029,"552500",,
2,415164,"FR6S5GEIRT6SNLAP4QUNFTI72MLV5K7X7KFXB3RC6RFO3TIEZTUWHQADR4","U3JFLNF55P4X2GTISLPD2DEBEXHJCG6EK7FX4EPCP4WBFRHEX3KUEMLYKE","62TIVJSZOS4DRSSYYDDZELQAGFYQC5JWKCHRBPPYKTZN2OOOXTGLB5ZJ4E",,"KB7UN2FFQDMT5SONEIOTCSEJCC7JNR7BHQFRMJARRP5NMQSBYS7PBIUSXE",,18,1048029,"552500",,
2,415157,"H7OQ3LJX6DD4LMTJHDPNPP7FXKTYBIKCOTRR7OWXDJ4WZ5Q3WADB6QU35I","U3JFLNF55P4X2GTISLPD2DEBEXHJCG6EK7FX4EPCP4WBFRHEX3KUEMLYKE","62TIVJSZOS4DRSSYYDDZELQAGFYQC5JWKCHRBPPYKTZN2OOOXTGLB5ZJ4E",,"GC6GZW3NP4DLD5CX27B3XRC5EHPLKYLDB7S5O4IQLBPG6O2UNOVC3AFHBY",,18,1048029,"552500",,
2,415149,"S2HMDJBH2YNBPMD5P7MG22VQC3L7HU5EBLVPHYGI2SCUWYWQCZJSWVMRZI","U3JFLNF55P4X2GTISLPD2DEBEXHJCG6EK7FX4EPCP4WBFRHEX3KUEMLYKE","62TIVJSZOS4DRSSYYDDZELQAGFYQC5JWKCHRBPPYKTZN2OOOXTGLB5ZJ4E",,"AREDQDLZFEN7H6H3UQET3PMHTEV6E3WW63G24VBHLRZQAS6SJVH5NR5COY",,18,1048029,"552500",,
2,415142,"UCMOAB6XBM3IOWKKLQYN7JQUXFNNM5BLYEXNYWHXREE6XMRKSLEDAWATJI","U3JFLNF55P4X2GTISLPD2DEBEXHJCG6EK7FX4EPCP4WBFRHEX3KUEMLYKE","62TIVJSZOS4DRSSYYDDZELQAGFYQC5JWKCHRBPPYKTZN2OOOXTGLB5ZJ4E",,"PGEACQ4DDVUXXMWHOPXCWH633DCRMAA4L2QJ7ARJQ3KWT36XINQQAGSJ54",,18,1048029,"552500",,
2,415135,"WK23DGCHXMCQHIAJNR5DUISLMBGQJJM7QE54VKZTVSBQXJUKB5476PJG34","U3JFLNF55P4X2GTISLPD2DEBEXHJCG6EK7FX4EPCP4WBFRHEX3KUEMLYKE","62TIVJSZOS4DRSSYYDDZELQAGFYQC5JWKCHRBPPYKTZN2OOOXTGLB5ZJ4E",,"7ANFNTDUNKN2CUDTNXSBPDT7JHVOMGGQTO7Z4XNVNMZRGROS6REXD6VQDA",,18,1048029,"552500",,
2,415128,"Z7QNKJJOVTZDDFRI2QL264GX55RTHBC3FOWJGHUURUKXIE6SOWFCLW6KLA","U3JFLNF55P4X2GTISLPD2DEBEXHJCG6EK7FX4EPCP4WBFRHEX3KUEMLYKE","62TIVJSZOS4DRSSYYDDZELQAGFYQC5JWKCHRBPPYKTZN2OOOXTGLB5ZJ4E",,"JGR5RPKJA5LIX45HKRYJXK3WY6M3AOJO7TI4LQILEI3KTG3M4AP63EG6XQ",,18,1048029,"552500",,
