contractId,contractAddress,creator,global_funder,global_funding,global_owner,estimatedRewards,global_period,global_total
217920,QO7TWA6AICQB5I2NG3A3W7NHU4N6YZRNWDVDTLZ2NYEYAOJPX3VMWRPW3M,ZVFHWU2RALKLFPBJ6KKDURUE7XK7KTG26R7I5XE6VPKR3F2ESSDJCDPQGI,62TIVJSZOS4DRSSYYDDZELQAGFYQC5JWKCHRBPPYKTZN2OOOXTGLB5ZJ4E,1730073600,L22O5MQJ4IHWSCCCER4YPZB4FGDWNZF63Q23DWXI7K7AJFPCDN5XEEFY3Y,60.46391,0,0
217913,HLYXMNBMVPSX62HDXDLKWYGBR7VKIFNJLMLW5BPKHPB3Q6MOFTVGIQLL4I,ZVFHWU2RALKLFPBJ6KKDURUE7XK7KTG26R7I5XE6VPKR3F2ESSDJCDPQGI,62TIVJSZOS4DRSSYYDDZELQAGFYQC5JWKCHRBPPYKTZN2OOOXTGLB5ZJ4E,1730073600,KZZ64K7YTD2KOAJ5TB2CF222ZJMOWFR2LDCKQE45ZW6LJOIWW2CV5ZWSIE,498.827259,0,0
217906,OHJ7YHR2JEKM7DXXBUP4NRG2DLBUN423JFNI4WJ74XOWBX76I5R6W2ZJG4,ZVFHWU2RALKLFPBJ6KKDURUE7XK7KTG26R7I5XE6VPKR3F2ESSDJCDPQGI,62TIVJSZOS4DRSSYYDDZELQAGFYQC5JWKCHRBPPYKTZN2OOOXTGLB5ZJ4E,1730073600,KZYR4F3KNQZUVMYDLVZAHZC7UYXC7IVXA4BXLWG4Q5TJINPNG2G5LSSOQI,1043.002451,0,0
217899,WG7WGX5QUDY53PQ4JAWIYOO4N2T7NHBORS3XVJBIKFSU2CTD27KT5G3FNE,ZVFHWU2RALKLFPBJ6KKDURUE7XK7KTG26R7I5XE6VPKR3F2ESSDJCDPQGI,62TIVJSZOS4DRSSYYDDZELQAGFYQC5JWKCHRBPPYKTZN2OOOXTGLB5ZJ4E,1730073600,KZVFZH457YUKMDKRBZSCOCGAAE7MVZPROTFFVBUSTJBXEVKIUGYTNNWF3I,30.231955,0,0
217892,YLYP64EVE7K5Y3WZRRE7L3XUDYPY4SJTYLSAYLMJWKUZFXVPB4LHTG4ZU4,ZVFHWU2RALKLFPBJ6KKDURUE7XK7KTG26R7I5XE6VPKR3F2ESSDJCDPQGI,62TIVJSZOS4DRSSYYDDZELQAGFYQC5JWKCHRBPPYKTZN2OOOXTGLB5ZJ4E,1730073600,KZSNQXLFWBOTHKD3KRAITKP5J66Z54LUXPXUUQKECFGJETMGPNQF4E46KY,83.137877,0,0
217885,W2DAEX4ZT4PSQQJOM6NUZVPPQEDEIOTUTMEWCQMEAQIFN2O55HDZIMCOSQ,ZVFHWU2RALKLFPBJ6KKDURUE7XK7KTG26R7I5XE6VPKR3F2ESSDJCDPQGI,62TIVJSZOS4DRSSYYDDZELQAGFYQC5JWKCHRBPPYKTZN2OOOXTGLB5ZJ4E,1730073600,KZNOPQ5AYDQDGKFZ2XF6JXIJ52PWAOPALXM7K4KCTETCVQ2UG4S3AWRDGA,30.231955,0,0
217878,RRKQMIKT3LUXPWKAPFCSRDLAOWMYTBDLTQYOSAOQHE4FODLRRBFXZZEEQQ,ZVFHWU2RALKLFPBJ6KKDURUE7XK7KTG26R7I5XE6VPKR3F2ESSDJCDPQGI,62TIVJSZOS4DRSSYYDDZELQAGFYQC5JWKCHRBPPYKTZN2OOOXTGLB5ZJ4E,1730073600,KZKFYB3PO4BQ6SVQFALR444PDPXES4NEWBZZVZT337CMC6RCUYVAEIGN3E,143.601787,0,0
217871,K26PAW4YG76O3VO45VNWUBDABQAXTGXMWAWVI7PHPBF743GUY6JU32NLRQ,ZVFHWU2RALKLFPBJ6KKDURUE7XK7KTG26R7I5XE6VPKR3F2ESSDJCDPQGI,62TIVJSZOS4DRSSYYDDZELQAGFYQC5JWKCHRBPPYKTZN2OOOXTGLB5ZJ4E,1730073600,KZDHEJP3UOHDFKC6QDCBZOSIMP6KIK2KULK3VI47NYY75VXRW6S3WBV7OY,90.695865,0,0
217864,IB4EFPTI6UMXKMVXKCOI4COUR3JSFN25FVMKCMUAMEC45LR3WWKMXUNOUI,ZVFHWU2RALKLFPBJ6KKDURUE7XK7KTG26R7I5XE6VPKR3F2ESSDJCDPQGI,62TIVJSZOS4DRSSYYDDZELQAGFYQC5JWKCHRBPPYKTZN2OOOXTGLB5ZJ4E,1730073600,KZ4A3DHKMTCGL34V4G3QMK4AGLRANUSI65VDOQONQTR5HHOCJRBIPVW6LU,90.695865,0,0
217857,ENNVDJUQD3Z6WA7Z6NZKPMVT475ASHMOIMOZN5MMFUASZD6O7JK45SLGDI,ZVFHWU2RALKLFPBJ6KKDURUE7XK7KTG26R7I5XE6VPKR3F2ESSDJCDPQGI,62TIVJSZOS4DRSSYYDDZELQAGFYQC5JWKCHRBPPYKTZN2OOOXTGLB5ZJ4E,1730073600,KZ2B6PQOUIFLJ5GSKGUUQ5HTC7JAETX5KRXC6OAXPJTNJK7E24GFTBDSXA,30.231955,0,0
217850,OFN2G2OIUCW7YX2H2HEGQBXRFOEJHOO5FGRWY2FGXS6POIAG2ZUQBBGCPE,ZVFHWU2RALKLFPBJ6KKDURUE7XK7KTG26R7I5XE6VPKR3F2ESSDJCDPQGI,62TIVJSZOS4DRSSYYDDZELQAGFYQC5JWKCHRBPPYKTZN2OOOXTGLB5ZJ4E,1730073600,KYWAZUGTMRSOMA7H5IRPCNX4X77WI2X2B6FALP7R3YSHKG3EY4YUXE644I,2479.020318,0,0
217836,AMWWYYAYOTZQBKD5BLNC6Y3L5RX46YDXOWAOPOCSMWQDKGABKWTOJYA3LI,ZVFHWU2RALKLFPBJ6KKDURUE7XK7KTG26R7I5XE6VPKR3F2ESSDJCDPQGI,62TIVJSZOS4DRSSYYDDZELQAGFYQC5JWKCHRBPPYKTZN2OOOXTGLB5ZJ4E,1730073600,KYSKKI47J27GQF5FFHQDLDBIW3BWVYIWADSFERYEWYZLANGSTKD7ZHXG3A,30.231955,0,0
217829,54ATI6M26H2CDUL6FE3ZH4Z3DQLABU4F3MJFNSWIB4UBNT7ELANXZ3MWII,ZVFHWU2RALKLFPBJ6KKDURUE7XK7KTG26R7I5XE6VPKR3F2ESSDJCDPQGI,62TIVJSZOS4DRSSYYDDZELQAGFYQC5JWKCHRBPPYKTZN2OOOXTGLB5ZJ4E,1730073600,KYSAE67K73RFU2AHXU542IVPG7VOD5ECYK5EEFBSXXIC5THCLWCRRXUWYY,362.783461,0,0
217822,35LIN2PBWBJEVBZKELNA3K3LVB75V4BMVJOBRSZC7DIISOFB42ZSUYNJ6Q,ZVFHWU2RALKLFPBJ6KKDURUE7XK7KTG26R7I5XE6VPKR3F2ESSDJCDPQGI,62TIVJSZOS4DRSSYYDDZELQAGFYQC5JWKCHRBPPYKTZN2OOOXTGLB5ZJ4E,1730073600,KYRAKDF4ATJVSSZ4WLUSGRCQIMRJEE7PYYPD3AJI4WUMJTYJ4BOIPLVRAA,340.109495,0,0
217815,7D7MU3MNZ7PF2HWQQTM5UBVW6NGBZAFGZS5WZUJZ45OFEICK6QWG55OGSU,ZVFHWU2RALKLFPBJ6KKDURUE7XK7KTG26R7I5XE6VPKR3F2ESSDJCDPQGI,62TIVJSZOS4DRSSYYDDZELQAGFYQC5JWKCHRBPPYKTZN2OOOXTGLB5ZJ4E,1730073600,L2NJJLFTLS6IAQB5PVELBFFFXYRWUTX47CV3N367M3KMDDHD7EUT5AGMNM,83.137877,0,0
217808,4ZF5HPHI7VJDHBQKFWEGGEYVYFVR3TQ4DYQQ7EAYN2QQIM3OEFVMGYEPLU,ZVFHWU2RALKLFPBJ6KKDURUE7XK7KTG26R7I5XE6VPKR3F2ESSDJCDPQGI,62TIVJSZOS4DRSSYYDDZELQAGFYQC5JWKCHRBPPYKTZN2OOOXTGLB5ZJ4E,1730073600,L2KY4ZO4XKYYZVQ7H67Z5H5FGOOYH4SCSCSMWGZXM3IGN2MV5ADYW2UOS4,83.137877,0,0
217801,D7ZKQODQIIH74FCYWE3FXFHK4H4MLHNS6OLWI4SSCVD6AGEIYWUPSP65KI,ZVFHWU2RALKLFPBJ6KKDURUE7XK7KTG26R7I5XE6VPKR3F2ESSDJCDPQGI,62TIVJSZOS4DRSSYYDDZELQAGFYQC5JWKCHRBPPYKTZN2OOOXTGLB5ZJ4E,1730073600,L2JGUR44J3WD2VYK2YG2G4RRZRQXHL5UO3S37IRIVYZ3V7GC5FA56TNGNU,725.566922,0,0
217794,MH5PNNH4IXZ34J7GZFGPJECFQKRIQFYYD4M7CR6K6I6JIXP3Z4MML6KQFM,ZVFHWU2RALKLFPBJ6KKDURUE7XK7KTG26R7I5XE6VPKR3F2ESSDJCDPQGI,62TIVJSZOS4DRSSYYDDZELQAGFYQC5JWKCHRBPPYKTZN2OOOXTGLB5ZJ4E,1730073600,L2ATC3OGHPNCBSZETD6C5JADIMGFG36Q53DBF3S3KQTNCKJXN5ESZ4T3CE,60.46391,0,0
217787,APUXVDAEPD6C5AAQ5NH7VFYSGK6ZZS7ALOMCVQ5VWQ5GLLMFRACL6TWCHM,ZVFHWU2RALKLFPBJ6KKDURUE7XK7KTG26R7I5XE6VPKR3F2ESSDJCDPQGI,62TIVJSZOS4DRSSYYDDZELQAGFYQC5JWKCHRBPPYKTZN2OOOXTGLB5ZJ4E,1730073600,L2AKMXJLEELH3W2C5WYLFLCTXIHAXMXQFA6HMJ2T4IQFFO34K2RFIFTGSQ,241.855641,0,0
217773,OLCHZA2S2X2DRQTT2SZ6B5QKE6NHYXNKJ3VWJNJITE3PNRCE5G5OC7CQPY,ZVFHWU2RALKLFPBJ6KKDURUE7XK7KTG26R7I5XE6VPKR3F2ESSDJCDPQGI,62TIVJSZOS4DRSSYYDDZELQAGFYQC5JWKCHRBPPYKTZN2OOOXTGLB5ZJ4E,1730073600,KZB3QDTEWM2X7ZWQVY6TBGB4WVSBQL6HY7ET2KRSZIXQCZ7F6DLGA7S7UA,173.833742,0,0
217766,EPQG3K5T2V3HEYMFGWWUDK5NFKBOAXFKSKJHDZLFKC7LLFUCTMAJBNABJA,ZVFHWU2RALKLFPBJ6KKDURUE7XK7KTG26R7I5XE6VPKR3F2ESSDJCDPQGI,62TIVJSZOS4DRSSYYDDZELQAGFYQC5JWKCHRBPPYKTZN2OOOXTGLB5ZJ4E,1730073600,KZAZK2IJSE2GAK54KTBPFS7QZA62KWE7YKC3X7VSF6CQSGUPAPRLACXAKY,60.46391,0,0
217759,4HG3SMJKKFTTFQAKKWYV7L6LW3PHJMYYGYP2DJPV73QGNLJOMA5Y7M6L3U,ZVFHWU2RALKLFPBJ6KKDURUE7XK7KTG26R7I5XE6VPKR3F2ESSDJCDPQGI,62TIVJSZOS4DRSSYYDDZELQAGFYQC5JWKCHRBPPYKTZN2OOOXTGLB5ZJ4E,1730073600,KZ6GOX4JIZRQZRTYAOFRP2X2FD5OXE2PEL43UYOLVSFB42J5OL75N4MMOE,347.667484,0,0
217752,7VJNEW5ZUTS67KY5F62EXFCWZ3CHNOHBOVO25GH6DCSCUPN2HOIAWSQ3UI,ZVFHWU2RALKLFPBJ6KKDURUE7XK7KTG26R7I5XE6VPKR3F2ESSDJCDPQGI,62TIVJSZOS4DRSSYYDDZELQAGFYQC5JWKCHRBPPYKTZN2OOOXTGLB5ZJ4E,1730073600,KZ4TGGYBDH4INESAVSLCKD62HTW4GJSXEKKT3D6FUEUGK6QAYLLKTLHK7I,627.313068,0,0
217745,W6Y63KB7WCM42GSCOQPO2FGBYZJ5TDQMXMB22LPGJGC6N7KXK6JGZSL3TI,ZVFHWU2RALKLFPBJ6KKDURUE7XK7KTG26R7I5XE6VPKR3F2ESSDJCDPQGI,62TIVJSZOS4DRSSYYDDZELQAGFYQC5JWKCHRBPPYKTZN2OOOXTGLB5ZJ4E,1730073600,KZO55L5EYLASEU44QVWXB4ZFVJAOB4HZZVYBSU6HI3RSHGV57ZGCMKKDGU,7.557989,0,0
217738,P3SEW5ATD4GELKDIO6VONNUTBOU3R4M5MUKR57BMHYLKX2G5KDFITJ3Q4A,ZVFHWU2RALKLFPBJ6KKDURUE7XK7KTG26R7I5XE6VPKR3F2ESSDJCDPQGI,62TIVJSZOS4DRSSYYDDZELQAGFYQC5JWKCHRBPPYKTZN2OOOXTGLB5ZJ4E,1730073600,KYINL47HBSAY4LXFH7ONVW3PA4IP52QVE4EZWZE2GMKOK2Y6H3IUMMMAQE,566.849158,0,0
217731,JMNW746RYM5VWES7GSLUN5NF74KMMFXDJO4YI3NHUNVNFDZFV4LAOQN6LU,ZVFHWU2RALKLFPBJ6KKDURUE7XK7KTG26R7I5XE6VPKR3F2ESSDJCDPQGI,62TIVJSZOS4DRSSYYDDZELQAGFYQC5JWKCHRBPPYKTZN2OOOXTGLB5ZJ4E,1730073600,KYG6Y2TOEHONTJP34CC7IBKY7JKAV2BROPMBPEYI7HDEFWMKJCWOVPKP2Q,90.695865,0,0
217724,QW55VHER7N2LIPTMWOGL3IDM4353UAQQJZF5IQMXEFOHYBFSD3PJ6GUG7Q,ZVFHWU2RALKLFPBJ6KKDURUE7XK7KTG26R7I5XE6VPKR3F2ESSDJCDPQGI,62TIVJSZOS4DRSSYYDDZELQAGFYQC5JWKCHRBPPYKTZN2OOOXTGLB5ZJ4E,1730073600,KYG3OYWXT25ND63DBF5F7F53XRG6STGUWSYSVKW6KU5TSN5G7A6S436DZY,30.231955,0,0
217717,VTM5FA4U6XNVSX4HOU4EIFBHO7AMJ6DELBOE3YOHT7MAJN6GQR4GWJYWHY,ZVFHWU2RALKLFPBJ6KKDURUE7XK7KTG26R7I5XE6VPKR3F2ESSDJCDPQGI,62TIVJSZOS4DRSSYYDDZELQAGFYQC5JWKCHRBPPYKTZN2OOOXTGLB5ZJ4E,1730073600,KYFNVT5AXPIUWGLVSAWYHTIJQW6BQXMG3Y6FF46GZSPU6GDQFKJ4CTOFQA,997.654518,0,0
217710,AKQ5GQFEPZ3TO472E6UPEGR35M2Q5AQ4JSX5BWUVWSUGL4XAHIQ3DUWWEQ,ZVFHWU2RALKLFPBJ6KKDURUE7XK7KTG26R7I5XE6VPKR3F2ESSDJCDPQGI,62TIVJSZOS4DRSSYYDDZELQAGFYQC5JWKCHRBPPYKTZN2OOOXTGLB5ZJ4E,1730073600,KYFD3GR2HOOFF5UJ3JSQJHAMVP3YURUBV3ETCOXQE24IOPSZ5UXQKU2VDY,90.695865,0,0
217703,37C3NKSGW5OEMWAG5VJ2K4POWMYWLXH2E4PD7FMMXBXQABKTZ2XYCCD7Y4,ZVFHWU2RALKLFPBJ6KKDURUE7XK7KTG26R7I5XE6VPKR3F2ESSDJCDPQGI,62TIVJSZOS4DRSSYYDDZELQAGFYQC5JWKCHRBPPYKTZN2OOOXTGLB5ZJ4E,1730073600,KYEJ63X6AZQOOYARZJCE55ALUHIVKPYTYJS3SEPGMGO7K6OISGUYNIIADU,83.137877,0,0
217696,ZSMRBODYZDNMRGXN7MOYKLA665YJMKMVV75DZJR26WZ3ZZW44KECYZDDZA,ZVFHWU2RALKLFPBJ6KKDURUE7XK7KTG26R7I5XE6VPKR3F2ESSDJCDPQGI,62TIVJSZOS4DRSSYYDDZELQAGFYQC5JWKCHRBPPYKTZN2OOOXTGLB5ZJ4E,1730073600,KYAALXZXEE6VP432ONDW3CHMPXVATW3S27TP34WBDYLWYHQKJGLSBQBTMY,30.231955,0,0
217689,PYNZN75FVXK6T5UVYWRRO2LLXL2S76KDMZGZJKD6JV5URPKDEPRD724PSY,ZVFHWU2RALKLFPBJ6KKDURUE7XK7KTG26R7I5XE6VPKR3F2ESSDJCDPQGI,62TIVJSZOS4DRSSYYDDZELQAGFYQC5JWKCHRBPPYKTZN2OOOXTGLB5ZJ4E,1730073600,KY5NWW6TAKDFXSBSPUEJKR63FHYDFMF7W32G44VUJ4XTBWZ7DHRA6IDXLY,151.159776,0,0
217682,EWRHA3WD3GXPW4GH4OUU6S7NM5IK7LAL3WJKRLAAWDZ7O5KRFDTFETNFHY,ZVFHWU2RALKLFPBJ6KKDURUE7XK7KTG26R7I5XE6VPKR3F2ESSDJCDPQGI,62TIVJSZOS4DRSSYYDDZELQAGFYQC5JWKCHRBPPYKTZN2OOOXTGLB5ZJ4E,1730073600,KY4WWTJJSCULN45XUX5XKYWT535XWDQQW7JWZQIN4OIFTDTVFFLGITTA2M,438.363349,0,0
217675,JHJI2G2VLE4KTRSA6FRF6F3GW67KJYVXAAZIFC532IWC46PTVMPQMQKB6A,ZVFHWU2RALKLFPBJ6KKDURUE7XK7KTG26R7I5XE6VPKR3F2ESSDJCDPQGI,62TIVJSZOS4DRSSYYDDZELQAGFYQC5JWKCHRBPPYKTZN2OOOXTGLB5ZJ4E,1730073600,KY3WOEDFFSSHE3GT5N2RNCXXP4LRSY2KFCVCWU7I34I4B6UWEZMW4U2ZDE,30.231955,0,0
217668,PMCJXYPAWHT2MVDD3KQJBZHNYNVN5AT33TCAHVLK3Q5QZYUKCHLC67SIPM,ZVFHWU2RALKLFPBJ6KKDURUE7XK7KTG26R7I5XE6VPKR3F2ESSDJCDPQGI,62TIVJSZOS4DRSSYYDDZELQAGFYQC5JWKCHRBPPYKTZN2OOOXTGLB5ZJ4E,1730073600,KY3INZFJLMKDK42WEEBR2G2Y2EDMEUU4F25DZWC6M32P22UFOQ4CUXC5NM,83.137877,0,0
217661,YON6TK4J573645KCMHN5FINBVP6QC2SX5UHNA3L5XCB3TWWFVY5CJF2WMU,ZVFHWU2RALKLFPBJ6KKDURUE7XK7KTG26R7I5XE6VPKR3F2ESSDJCDPQGI,62TIVJSZOS4DRSSYYDDZELQAGFYQC5JWKCHRBPPYKTZN2OOOXTGLB5ZJ4E,1730073600,KYMN7AOVMYIE2FQDA5YMQ6UGOZ3UMO7HFRKVXO6HNGDCI2YSOOLDIWQ5LY,30.231955,0,0
217654,QW5YJLDYDH4Q2PXE7N26TR36TXJYYCGA4TEY45OQNHRPUBJVGX4N2K3JLA,ZVFHWU2RALKLFPBJ6KKDURUE7XK7KTG26R7I5XE6VPKR3F2ESSDJCDPQGI,62TIVJSZOS4DRSSYYDDZELQAGFYQC5JWKCHRBPPYKTZN2OOOXTGLB5ZJ4E,1730073600,KYMM7EARQP45E3RKARVOZPA5ANTTL2V3QJHIMHTCHQB462EECX4JMAV4SE,83.137877,0,0
217647,YOVVIQFPPSMZNFLDINZQFOXK5CXFZ6J4UTFLAFF6KPOX5UCIVMQMF3QN64,ZVFHWU2RALKLFPBJ6KKDURUE7XK7KTG26R7I5XE6VPKR3F2ESSDJCDPQGI,62TIVJSZOS4DRSSYYDDZELQAGFYQC5JWKCHRBPPYKTZN2OOOXTGLB5ZJ4E,1730073600,KYMDYH7R6X52U3KHWKZTJS2JXHSFEMH27HDD4VTSOET6WOJJYMVXVJWVCA,83.137877,0,0
217640,TBAO5ITGSCWTLS5Q5U5UOZYWGCUER6DXQN6OPQVYTENSMFNSAJRJ4NXO3Y,ZVFHWU2RALKLFPBJ6KKDURUE7XK7KTG26R7I5XE6VPKR3F2ESSDJCDPQGI,62TIVJSZOS4DRSSYYDDZELQAGFYQC5JWKCHRBPPYKTZN2OOOXTGLB5ZJ4E,1730073600,KYLTD6JQXOLDFOHA4UF5GAVANB7MAVVG65JOFHSTBCMPYL2OLKJOS44K4U,1012.770496,0,0
217633,YGGGFNOGXWLKY3GT7VKRQMCI4XOALP7LJR7A2UPOLOXNJ5KFAETRDNCFGM,ZVFHWU2RALKLFPBJ6KKDURUE7XK7KTG26R7I5XE6VPKR3F2ESSDJCDPQGI,62TIVJSZOS4DRSSYYDDZELQAGFYQC5JWKCHRBPPYKTZN2OOOXTGLB5ZJ4E,1730073600,KYGXGUQJLL3QJTX64326HUHL3UQ4VB62TYNQYYSUGKSYGOLOC6VFVRB3LE,90.695865,0,0
217626,LMGGOCHFJTM5L6WZXD5X2GGRRV33RGMUGABTJ65VSMFTI6NATRH4N27E6E,ZVFHWU2RALKLFPBJ6KKDURUE7XK7KTG26R7I5XE6VPKR3F2ESSDJCDPQGI,62TIVJSZOS4DRSSYYDDZELQAGFYQC5JWKCHRBPPYKTZN2OOOXTGLB5ZJ4E,1730073600,KYGSLLBI57X34ZNVEWECTIDYGARJ5FPXU5R43NNUHCENULGZG2WS4AF7CA,90.695865,0,0
217619,PNWFJFOJZA6GGXXZ6MHFRK6IAUOOSMRF72QPG4MY6LH5QM7B5J32BKNSYQ,ZVFHWU2RALKLFPBJ6KKDURUE7XK7KTG26R7I5XE6VPKR3F2ESSDJCDPQGI,62TIVJSZOS4DRSSYYDDZELQAGFYQC5JWKCHRBPPYKTZN2OOOXTGLB5ZJ4E,1730073600,KY7MRXWREQPRRGA2H4OBIZIC4S3MEWNWAI6OYSXAYINYST3IJBPE7N4XFE,30.231955,0,0
217612,QMFRML3IM62PCIFAAORQF265XLI3HHU2OVUJRORPA66B5FCATB772K3XXA,ZVFHWU2RALKLFPBJ6KKDURUE7XK7KTG26R7I5XE6VPKR3F2ESSDJCDPQGI,62TIVJSZOS4DRSSYYDDZELQAGFYQC5JWKCHRBPPYKTZN2OOOXTGLB5ZJ4E,1730073600,KXOFCTOIEX4ZVMAOMZQJR6M2MWMNUOMIYQ2WN7B5VJSWG74AY67UO6Y7IQ,30.231955,0,0
217605,D3CNYMH2KQDBHDVT2MXGSMASD3CBN5LBRYQWDXMPYYOJDYYS4QKXNU73O4,ZVFHWU2RALKLFPBJ6KKDURUE7XK7KTG26R7I5XE6VPKR3F2ESSDJCDPQGI,62TIVJSZOS4DRSSYYDDZELQAGFYQC5JWKCHRBPPYKTZN2OOOXTGLB5ZJ4E,1730073600,KXOAPC36Y4PGDWRDKQJM2QCWXD7NUGERBCOLCGMEESYLDEY6LLE4FBS264,181.391731,0,0
217598,2GUCLJSQQV2V7BGICA4NZILF3G3FC2ZF5DOCMUOK2ZLJXMW6ZGG7G2AJGY,ZVFHWU2RALKLFPBJ6KKDURUE7XK7KTG26R7I5XE6VPKR3F2ESSDJCDPQGI,62TIVJSZOS4DRSSYYDDZELQAGFYQC5JWKCHRBPPYKTZN2OOOXTGLB5ZJ4E,1730073600,KXNRNL4UJJRIFAQJIMCU63XGTWL2O4VPP6AI2A5ER7LBNKVRL4HINMBX3M,30.231955,0,0
217591,GVOBKUHEY6KH6ZHDW22XDP73BDCIEPMAUUSO7JECAVU3SQSLG2MK7TM4JY,ZVFHWU2RALKLFPBJ6KKDURUE7XK7KTG26R7I5XE6VPKR3F2ESSDJCDPQGI,62TIVJSZOS4DRSSYYDDZELQAGFYQC5JWKCHRBPPYKTZN2OOOXTGLB5ZJ4E,1730073600,KXK5TFHTHA7HUNTKYTD54SYO3HFBUWHN5YAXZCR2IX2TDIRPWJV2MOGIDQ,15.115978,0,0
217584,H2VZCI2UFZ2LVGJG4QRRL2Z5DZIIME5AUQPNBAZHQACY77EQWKLHHQTGDM,ZVFHWU2RALKLFPBJ6KKDURUE7XK7KTG26R7I5XE6VPKR3F2ESSDJCDPQGI,62TIVJSZOS4DRSSYYDDZELQAGFYQC5JWKCHRBPPYKTZN2OOOXTGLB5ZJ4E,1730073600,KXJUBXMTJQGOEVFJQ3ZRUCPUGMAX4YHB7ZADWWBO3NKCWYRHFGFJKPZTIM,30.231955,0,0
217577,UKBZAHDSYKEXZDR5EL3A6UJMR5G2WHG2SYIM3Q6BOSPF6UYQ6JBEWHH23E,ZVFHWU2RALKLFPBJ6KKDURUE7XK7KTG26R7I5XE6VPKR3F2ESSDJCDPQGI,62TIVJSZOS4DRSSYYDDZELQAGFYQC5JWKCHRBPPYKTZN2OOOXTGLB5ZJ4E,1730073600,KXIWGDBX4TWDXJQTZZNB2AC7EIL4FD4GKOVMWT2YCES5FBNSDYT67R5UDQ,120.92782,0,0
217570,WCUBCZ4B77I43CTM3ENSWRQXEGTYSLSQF7NLVEGOZLU7IPMTKZXOOMYIRA,ZVFHWU2RALKLFPBJ6KKDURUE7XK7KTG26R7I5XE6VPKR3F2ESSDJCDPQGI,62TIVJSZOS4DRSSYYDDZELQAGFYQC5JWKCHRBPPYKTZN2OOOXTGLB5ZJ4E,1730073600,KXHTESIJ5ZLSZVGVFMBT24FTGDDYANVMA6WDPBAH2TY4L267FV4MC47PC4,30.231955,0,0
217563,AULPZFHELRDUPD4G7EW5WGFAN34PUO2M5ABN2AZ3LRU7FKF4LB4JJMENM4,ZVFHWU2RALKLFPBJ6KKDURUE7XK7KTG26R7I5XE6VPKR3F2ESSDJCDPQGI,62TIVJSZOS4DRSSYYDDZELQAGFYQC5JWKCHRBPPYKTZN2OOOXTGLB5ZJ4E,1730073600,KXHFQVVT6TNKXAX4W47OKWGLWSKLFTPTMTW7RO3MEI4YWCSYJE6PSSLWKM,83.137877,0,0
217556,JVSYYBMV4CW4DL6BXAWGCZZX7XLYMSVM4J33OWKAEHYY6EZZEV4D3MWUWM,ZVFHWU2RALKLFPBJ6KKDURUE7XK7KTG26R7I5XE6VPKR3F2ESSDJCDPQGI,62TIVJSZOS4DRSSYYDDZELQAGFYQC5JWKCHRBPPYKTZN2OOOXTGLB5ZJ4E,1730073600,KXH74ZVV6A5UZAUO3XUACYH775V6GTFLODDOV7TLNNXI6JQQBZYHTYH3TI,2116.236857,0,0
217549,DDGW6ILI5DMZP6I5ZESJ25VB53S25HRI5VAANXSRCVWFFZKHY76SHMIOEU,ZVFHWU2RALKLFPBJ6KKDURUE7XK7KTG26R7I5XE6VPKR3F2ESSDJCDPQGI,62TIVJSZOS4DRSSYYDDZELQAGFYQC5JWKCHRBPPYKTZN2OOOXTGLB5ZJ4E,1730073600,KXFSWGGHS43365DKFAK3F5SIITJDTUPK6CYEKEJKXET337HEYCT3TXAG5Y,30.231955,0,0
217542,XRI4T2MMB5N4LYRM26MNDXDVCFCHBL7ZEIWWEWVRF73FEQULTQT5BYZ57M,ZVFHWU2RALKLFPBJ6KKDURUE7XK7KTG26R7I5XE6VPKR3F2ESSDJCDPQGI,62TIVJSZOS4DRSSYYDDZELQAGFYQC5JWKCHRBPPYKTZN2OOOXTGLB5ZJ4E,1730073600,KXEXF5EBNR23CJ65T2R5F4GZBCRXOUNL5R2SVNGS2M46GIKEWQWTGUHPIM,143.601787,0,0
217535,SLU42JQC7MVEIXZQKDVLISWUYWQCVVOBHH5SRDOVZIFWRKEVCQLAJPJYH4,ZVFHWU2RALKLFPBJ6KKDURUE7XK7KTG26R7I5XE6VPKR3F2ESSDJCDPQGI,62TIVJSZOS4DRSSYYDDZELQAGFYQC5JWKCHRBPPYKTZN2OOOXTGLB5ZJ4E,1730073600,KXC6V335RDCYDAVPX67K4H7VKCMY525BLQX66C5ITTU7AFL42E5H7X6WOE,30.231955,0,0
217528,UYXEAAUUWMYTD5XCMSFMBH35INOSPX4OCIRRLZWVFES2QXRRDT552DUT5M,ZVFHWU2RALKLFPBJ6KKDURUE7XK7KTG26R7I5XE6VPKR3F2ESSDJCDPQGI,62TIVJSZOS4DRSSYYDDZELQAGFYQC5JWKCHRBPPYKTZN2OOOXTGLB5ZJ4E,1730073600,KXB2DTQLFS73FXVESEACYSOENTBJBTRJHT6PALYRGLZ3HNWM3ZISKZ6ONQ,476.153293,0,0
217521,YMMFRRKN46DZJJFPFQX65JI7TIMXHVF7OKJLJFNHFRZ5XUKHCPQUKOPIAE,ZVFHWU2RALKLFPBJ6KKDURUE7XK7KTG26R7I5XE6VPKR3F2ESSDJCDPQGI,62TIVJSZOS4DRSSYYDDZELQAGFYQC5JWKCHRBPPYKTZN2OOOXTGLB5ZJ4E,1730073600,KX365U74XF2MLI4Q454JX2K3DC2OGKUCIGNGHCF2AOAXTYSAKTWBX67UX4,60.46391,0,0
