TestnetTotal,MainnetP0,Address
1042814.833602,45773.418786,ZWVSE6UN7RYFMO5TCRUWZ3PCMIGPZQUVPICMYX6CZPHJGNLQ2KWJRANDCQ
1041603.066756,45720.22937,YIEGAL652LBEQGDMG2JM2P5AQKPKCVLUMCKFGTGA6FTPIQCX5GLDUGCAEM
1040728.170014,45681.826565,EW7OF4X4RJ5AYALEOV2MBDQ2FI3RVTRWCRAV7HHSOSTWEGATPUEB3G4XHY
1040078.757224,45653.321175,WMBALNYVAIPNBTCIMFRXCEA2QMBUF3LCYKR3ZBNKHHVNQQ6MJ2QNZQE2KU
1026543.251139,45059.192315,LNCEUKDXED7OJDWQL2TKWOXCSVL4S3XQMSPREUFIGZJAIQ4F2DY4X5FWAM
1023291.361045,44916.453525,VRC33XHHBZOTX6AB6HDRNUF5NS5WVQRFVDKHT3VNE3CYUIV6CBKPY3LZ6Y
1021543.089385,44839.714714,VOIU7ES2XNWYUWR4FXGWHEG57CAMVATS6RRIWRYDW4QMRP675NO64KSDQU
1014465.978266,44529.071289,2JDAATEMHUMBIZEVCU7B2QRJTWAOJYXMYXGTK6EL6RC4QC3GXZDW4B3U2E
1014126.869382,44514.18641,DMBGH3NFRCCDWGGNHUANIIW7LLYITH2TZWXKV5LJ26R73Y342OCV6P4IHE
1009856.206706,44326.729515,FYCW27LGNXM3N5RWUDI2KXGMHEGEJNGGSZVJGNBG4XYHD3H7TE4RMXKJRQ
1006770.281725,44191.275614,ABP7JY6G3VAUZWSUKD67EK3IRCCTVX5GDSXZW53RGDC6H3I3RESURGJEFI
1004666.799198,44098.945142,2KOHRW6VVI4LZNDSKKSAUZJQGKXSN6G4J2HG4DODRTLQFVKNTZUCSO55OE
1003017.576253,44026.553984,GYF5STIFKB5SO4C7EQQFNN2MCB7UQEXCOEIRWOKXIMXW2BUAS4IKK74CYE
1000341.888642,43909.107084,QLEEBYKFCIEZS3FGKKZWW43SMQ3YWBORTYK2CDYOCZNAJCBB6UOTFKB7SQ
997041.012787,43764.218109,CUW664RRMDOQ2S2TC2FX2G5FR5QUXILHVHCSJDWS4AAHSG2J64XFOS3KNY
995724.662845,43706.438113,3LUGY3WK73D24JZWI2LMVBDWPGK3KM6RA7EZBIVG4WUBHSS2UOTKPECUUI
995588.297967,43700.452499,5LSITMKAKHKO3LG5HPJTF5OXYYCYVBNTISAHPSFXLKI34QYJZKA4EHXEDQ
991275.210959,43511.133426,H5SZZHJORNYID764DX7V4JCR2D6AYNITKE6O5USALOIZHDFWEB5FDFJ4ZI
988354.649645,43382.938015,KWEQS6Y4OA2DR7KSIG3GXLBXV5BN7GBJMRFX2STDOWYOXAJ6IFIIOVYRFQ
984732.763176,43223.958567,LTETKNWCYD3JAWZEMIMOSFUI3AUX2WXJTOI74BA2RCNUU2JXL3GPWNRPQA
983875.071521,43186.310964,F66YHTHD3SW4Z2YX3Z3AFMWQWEY5LVYFOCEIETU2FWLZ5DZMED2K32H5QQ
979100.681741,42976.74342,K6HQKB3CN4MA2ZEUXIOMGQ2HRDTRVJNA3VLLJVTEEBAMAQKALL4EFLD2HE
978879.392476,42967.030127,S5LKVWPYQ5X2JY5F66HB2A5HIVZH7OJWVVR7KRP62W4KMWFVFS4ZQ2EY7A
978765.367227,42962.025092,O5P374WNVR6ZVHOE4HP5XK5MUXXMLRKT7PTVEASPZEK66YGEU3OSS2VRRM
976097.601812,42844.925929,MLOPAJYK3SNTVRWJVLIK4BC6SXOPVP23RLUQIDSMDGLOJT5FGD5EJ6PJSA
975598.214202,42823.005759,6UGKB7P6ZX6JEARQHCPZPEERODXDOGUHMXQCOAU6MA3WN4JSZQ5EDUCV4Q
968126.984193,42495.062841,NTSHPZEBTMLW3NSTHAHONQ3XNUTKDJYVZSJQXQ3LZAQVYIR3XDBX5RIBQU
966795.637325,42436.624568,6X5PCGELDAF2A7HL2D4Y6LXRP5VGOLC5FP4RLSR2FFNONYZGJA3URXXNSA
964207.415858,42323.016916,3JOOMFDHWZ2YM2WD2HRPR6Q2DJ6KXH4WES3ZSYFVPZ3ORJQPNLL7LKNJRM
964005.534071,42314.155496,JAV2BRCLCO3G2EXHMIM7XQ3ILXTGMERUAGDKZZL6GH5AT3O5UJ65LK37PU
963720.478561,42301.643241,I2KNORQFC2RL4XFZ6JQIPBQJIZA6XAZ4FUZMOMFM6H6WDQU52XFXMAHQHY
963546.913543,42294.024761,5WXVDBYVUYLKKSAKJKJPEGOXL4QFK5SWINLZAGARXWRKOK5ENGT3U5HZFA
962991.942147,42269.664791,SDR3DEXVCV6R3WXK6MZ56D7KDGBAZXK3DLSU4UIFIKJAHSC363M6DCRCEM
962800.10448,42261.244249,MCGTRKPDOXK7JKOPXVENA32WWO4Q6NIL2LMGOIW5MTN2U636EBOBJOWKOY
962736.139431,42258.436561,TREENXX3ALELFZTCO4D26TCGSCLRWWWZYUMLHXVLDOXDYKDROYMWGQMO7Y
961691.631015,42212.588804,U6FW53XNCYBH5ELVMYBJZUYQ3NOXYXYUDKO4YDNMYXP6RBHFKPGCHFPWIE
960912.759852,42178.400955,CWI33QVCIATMO2Z6543TBWZOE7I32OU76OEZKNLCVM72YU2TPURFDYD3WE
958900.388365,42090.069719,HMOSYXQG52CCNGJBRBD23EX3WUF7VC26LA4NPZG4V5KSU367GXI6JOMYRI
953798.921642,41866.145428,7RF3CG6S7U7QK5D2PUKEII7AUHQFG3TESMTRBDLV4E4EMD6S5P7CLI77VU
953254.426978,41842.245324,HAHARFG7KQP3DUXA55WRU6MJLNY4LPLVDHIYK3F45RDK4HHSNB2BJBPXAY
952339.573654,41802.088661,LCT57ABSM6YONKLWQ7AM2FG5ITRIHTUUDN7OXSGMDTVC273TMUEDTMKWOU
949465.465193,41675.932256,PJRBOCFKZ2HGA3S4KK23STIBYME62A3OOWKLYHHANTLP66ZQWKBXSV4OKA
948088.208187,41615.478799,B75JVVSPCVACW3MYMGEEIR37IKZGTKAMTLSWYRLZYVJPPJ74YPSCSSDCPU
945031.074659,41481.288674,HB4EKSWR4XWHTM4FZGHU4CULXGSAH67YFTTS7KZXTM7II7G6RFWYSWNJME
936363.485602,41100.832651,KJZNRNSRT3VC4FGT7HVIXBLSLZXR34FZBTQ5PIUGB3STRXA45XORNT3ICQ
935326.218802,41055.302758,BSBXYPC7E6DW6HSBMRKCEHEPVDWKAHBLHATIKEI7E3YVVAKR76Z6XIUB3E
934387.654112,41014.105306,AAUFU2JX5HVJKIKMEYRM7RIZB6QE3YU3JULCX3SCP3MWXCA3MB7JCRHYHY
933870.069813,40991.386409,AYO2KNWPPFSSCBT6ATK2DM5S7YKUH2RDBXCOVHEWMK5T5SRAVKVPEPDXJI
931759.771342,40898.756756,IGC433WNZ5SXNK6PN2WHHMLZVRRXZ5AYQGHVFEE354PB2GES3IOFL2AI6Y
924143.507637,40564.447714,WOA6HAFMAHGCSOBTRPWYAFKMEITGXXGPHIXDYU337B27QXODTLTEUKVI54
919416.501675,40356.960041,6FPAONAEAUOCQQBVES2HQ6VAFEKBSRGMWP46HKLKF5H5AUH3U2C64QEYOI
913255.173729,40086.514095,GUWJ7FNTYFF4W4JOICVJH3YTJZIILNOV2J34B5ISWKX2T5YAOCP6JBL4Z4
910795.72804,39978.558939,2VAQRY5BCOS3K4S5OGEOSP4K226Y7X6ZYDLPHSTIZAOVTG3QO7W2253WL4
907997.629781,39855.738934,YBSLPUTLLXNIWME3NTGRCMGKWCUT5HP4ZHXKCXLLQFTZZEH52JVC5SHPTU
904076.422432,39683.621066,ORKHF23L5BLXQG5NNB4T2LWICUL5VJOZTYIPFNE4PY6UOPDWFA7YVARHVU
897376.86222,39389.549898,OL7YU3A5EJUYLJ37F3DZ33STHCNVPUWTA72TEFLG5AEXGHMNAEAAQGXP2U
895518.385863,39307.973751,PNSZ47GELFPCWQO5HE3OLBOLE7EX2T3K4DZCADNP7RHRVDGCYUNC3UK4KU
890873.659277,39104.097657,XMU47TKW2UJOIF3PAMPF5UNJXSXVPUX53F66FHTQJQHMT6EV4FY5VVA6H4
889853.603749,39059.323237,AJ5W4WZUHEP6NCAFJRGP76RUOZPE3TH6X42V43H6Q6HJ6LGE5I3ZPRDN54
888060.291817,38980.607424,CGHPWAZZXRJIRVFVO5DRIT5BLLKV3E5E5XKVU24IDYIYOYYL7LZUBNQMF4
880732.679663,38658.968482,WUPOPX3BD7B7L5R3W6B3XHTWLC3PRW4BIYBDE6LXPXVGBIY3IEIEF5VM5U
874156.419013,38370.309438,3GGJFL6V4ABWSPM5HYS7HHKJOLVCDPUFOA4D3OJXJLO55CP6E5VIBO5MOM
868184.382894,38108.172286,VKIFOCEIIRMFD27DVBZR6RF3VTDLPNIAFSNH7GRQKLKRCR3D7BJFYAQIWE
861107.176975,37797.5247,UGHFXCGGX5FX6YCGB6MEWXWZATBTT3VWK44GZXTOGKEA7CW4P3I3NKXEPQ
857354.360443,37632.798196,UK2B66E4NI6NDAPB5PLOZAXFYEJBOES5N4Y3O6O6HGRERXKFFFHU5W7AVU
857346.84099,37632.468136,IQCWQLBYOOEE7ULQO3JHLGHZBDUSJLQDPXODARUYBL6GWVMSYCW3RYNGJI
846309.86705,37148.010096,AI2IJY4DOTDOHOQLR6FAP2HHHZ6JX6LJ5CIJL6RYTFPTEOAWL537OU6C6M
842132.350618,36964.641771,JMFILZ4GFXBGS6YO2TNR3TB6DC2RUVEPPVN726XKK6YNFYN3P45WIAZH5I
837125.07173,36744.85177,BDFRI7CM6DRJOWPI4ILPGLKHYGUT22QUQ4LHBTOBS56IRHF7AF57E72ONM
835866.183792,36689.594017,HEEUDCJALG33PZ5R3QL2JBJFOWH4CBXYDHK4O4E3A2EXYMUMQGORT6FMGE
835261.35876,36663.045766,ICPHQCX6RN56SNCPFBMEAODL6SUKOZO6NSZKK6JLKUZU5IYEJ5AFZLOYHM
829387.273151,36405.208064,YT3PMBA3COQ3HLSRYBQZIPWZWA7HLWSXV6JLALNU3PFPH3DZMRJEH33ULA
828328.818507,36358.74815,KHR64VGBFPFN6RB5I6JL7DLEUYZTRD3SWDVED665CFY2F2UK4KYHJPZZ6E
825776.46455,36246.71487,FVBTABSPBSCNM26XKYPLSK5NZXBV55QTJ7XZ4QCMMNGNEXPR7LMWWPUABY
822266.750356,36092.659123,OXSTUEI35SIKVZJI2TA5FZNF3L6IRFNEYNMWCJ5GR75ISZJDBPGGLNTJLA
820253.256781,36004.278634,ZIXQ34TJBL4CK3Y4O55HLQWO5JQRVUUWDCX6G57AF6V4KSQCY6EZ4W4JZU
818723.942356,35937.150754,EB5SPGLHPH4LF4K6FDDV3A5DZHLIJRU7DWFUW5JCB3ZVVXFBYBWFMKSMMA
815981.124371,35816.757226,4727ZPQFGDMUVCLOJYXB7LWXKMOXCZKRGAFNDYEN2F4ZAKDJ2SJOMJWH5I
804253.308775,35301.975314,C374WEIIHJDHWMJS3UZDAXAARRZR3UUQ4TFU6DM3NGMFXBYBPGBI2U5EZY
801785.715894,35193.662544,64FB55TU7QVIB5S7IO74DYD4QHLOY45VVJOGXKMIPO3RC3U4H3KSMCPMMM
797646.929795,35011.994253,VBC2HWJRJ7J7DFQWPAK2VADHTIFKHCFEMBT3V4U3KVP2FWJX2NOCK7IYBQ
793684.598165,34838.071271,SL3K2JNC2AQAEBMK3WBMMSO7UYG5O365TFOFCHE6PUNRVM5NT2CM7LAQRQ
792746.997155,34796.916118,GFPFCTLDPTXDI5T32HJNV6Z7Z7B26PWNPVEUEW7VSMLZ6BWKJBWBEGU554
791901.100407,34759.786242,ENTJP5ATVY765LML6P6KQXCKNZNLECB7SBRG2ZYRCU6LHS43XEVNUJSM44
785817.421209,34492.748618,OFDX2SLOWN445RYTR24K6B4UQ4KU3ZT7G63ZUZRICICEPD52SBHPZLG32Q
780003.687447,34237.560005,FVHBLPF26FUYJIW2AYPO6LO7R5FI4SVCNCACTBW6VT2MZ7KAPGSYCXKCCY
778238.216482,34160.066246,6AIGDKQNOQVUOAZA7XYUZIXUYT534PH6MZKHSEWGR6RPPTJLKGRZEUEWJQ
777734.312662,34137.947841,XQC3VWZIHUYZPP3HLRWWFCSHW7J5X4AJOWENHK27PY4N5CFHLWQSMN63J4
777111.685752,34110.618193,YN3K4TCNIK6LKXHNLFQNXMMQ7ELPKATNXOZYRZNT5IQRMUL5BSQFAOH5OA
776608.254897,34088.520549,V67RRKST6RGXUDKDZ772GZW2UXA3NHLPBDX43M2KN2O7A42DNGL7Z7VQCQ
776530.33713,34085.100419,TUI5RMNGFVXMVDJFU6ZX7NKLZTISU4MRWOUFY4425EKA5UYJTDKFRXLYVE
775861.995639,34055.76417,SIRA35DNRZ7LQBG2GMRACLBSIAOPDW4SNB2EHYP4OVNRONDUJ7VMOXGYIU
770289.804062,33811.177835,FETGJ6J7UX3CRCGGCJDVIZD6KIID4UOSAVNKQEI4TYATX5TCJ7SMMSAC44
769051.52493,33756.824687,YPVY3RFVW6XGMQLEULWUQSPV4U5CASSWZPATGDEAMX2IWPMUNYAEI5EGVA
768950.755771,33752.401515,VYK2HS4YHAKPESNM3SDNZSH4623AOX3JTSB6DJLS4WQAH2AWBFKGPODPTQ
768002.539792,33710.780428,RXEQ7K5TVAMIOYJPSWSZYDDJKBCWNZU4UQQOB2OSHIMCHNEYPDGO3L2H24
766952.386032,33664.684873,NK7HIA66J3Z5RPF3DP6ZK6YB7X6GUGNTI6YO5VF65JPELUDA3HWWL4QNVA
766103.198349,33627.410544,4EL4AX2VYMNO66PPQNXL4TRCXMO5PPPETVYT2DMVSM3OMCLGBPHD3ZBVL4
765506.371409,33601.213363,LNIFEWMZBMT4PKJIHG6475XNXXQCTK6RYNZ7DNZ4IRMB2WGP5CHW4YCJQE
763630.404072,33518.869464,YCRZVMH76NWWLHRT5FZJKBFS5XO4HBHXWWHTJOZNP7UCGTRBV4UXJOEEXI
759044.289626,33317.566098,ZPYMP64NTZ6KW2R7UYADNF3WIK46R6XEQ2M2BUYFLRK52VI4XEAZ52HC2Y
756811.116551,33219.542975,HNV6GCD6WZHEVUAKXXSNHVSIEHPRUHXPIJ2H62WMWKQ3V5RDLATZMYXUXM
752424.714893,33027.005821,77YOKHWKK7FHEAULULKCZV23TIUFZQCT25RLDTXUXSZGCRDLS7WGDBQ75Q
750991.958018,32964.116247,SQ7BPYJ7AMWHZ32ZW3WEYP4S3QSGQF3QMCP6TDKA3VJSVTVJLEBG72B5ZI
750000.8675,32920.613221,3LR4STR4HFJWG5DLA7KGJ3AVLZIIXIPPJWQUXUFKKT32HCZCPN6U4EVGEE
746433.829355,32764.041291,URHITRGYUZNW365F6F7GMORYTNBUIZRFYUD5YOXJG423MKLT2FPV7K6DDE
745267.555695,32712.848758,RCTDIDXBAS2TIAYQZOFJTCIXD5HRANYJH2CBBMEPSYQ37IZZOHTZNDESQY
743212.703729,32622.65288,E2SPJAQX2XX7SZ6ZAYC3Z5IN2K6NK2PU76HV777UZ2UIBFDGFA7KY2R6HM
739316.407751,32451.628474,GZPLAA27NUXA2ZPQRARSISISJOSFEWMPLMCKEOXN3PPI3KPZ3NO3ZGD3MQ
736870.770901,32344.279445,NUTGDLWFN2ETCZ77FH22A57NGEX24KOG7V454ZCTMWLEEKJYNZRR35CMS4
734487.997824,32239.689765,7PHZPFXAZFA75BX7JHD2VGHRJ73OZOF6T3BJGPL6RIBS2DDKOG7CN62OHM
734241.247976,32228.858902,GT4WD3HCHI67FO7TRNK4MWODBS3IMHZ6TTZ44Z52JJPUKVO2LGXZOPUAAY
733082.814786,32178.01052,7QXSKHSTGFPXDE4V3RWOSHIJ656HPDJ7I4SQAYO6W75B3WPUQK7V3CBQC4
730629.539501,32070.326209,UHVYMLDN6F6IM4NL2C5AC2FQPITQUDGPFLHL2O3YFCEN3TQT22US7R3C5E
728694.501478,31985.389456,7YWFQRGB55INZLLEKU3HCV73LMEJFVX4ERDIU4RXYZ3ZETNNYAAEOCGXVM
726259.327319,31878.499677,CAYMEQJVO4IEKX2TGN2CWJL2WGYLCUHD2WROAXNTIBFPGF4I6SJWM3KUAQ
724826.719499,31815.616646,XLNEPHFUFKPLGIZN4JMCIGMIZEZ557JD2X55PMYHHJT7XVTXSOPD24K3KU
712484.828028,31273.880425,LMFJEZNZB4BC2FC6DHABB7IZ4AVG6WZEINIKRIOYX5V44PSF32NDASAE5E
711558.153017,31233.20486,4MBJEGAYM3I6GHUDVFL5YAZHV6HYIWVKYTEMRYT6UXI7HSXQRBGUNQSHLE
710679.800162,31194.650351,R67DR73V3XD6LRROPZTXIGEVK3PDUIVXOK2SQNLVJYISCY6SBLVGPRTBW4
710486.030825,31186.145021,G4KLLFSHO2HW3K6AG4XPFVTKX5QYMSC7DU6X3DCTTK3U5QEGZB5KCABSCU
709144.512433,31127.260278,HK5VBQAZELZFLQQFEXZUPS5S5PF2C76BV3YNP7MIFIX44Y3JNVC5522ZBU
708576.435537,31102.325054,GLOSSYXX5RTAPRAKN4VOMO3BWPKDXMRQ4FJO6DNEIF7BZC6W324VDMR5CY
703706.50318,30888.563755,MCVGTFNOMM4R5VJ2FDMVI7A5WGITFBIQZZHLAQH4Z3XTQF7LWG3ELJ3ILA
702730.49261,30845.722649,MA5MWPBYOKLP3SJXZV2E5N6CVIOWW6YD2XW7SDSZUWCTG5KYHMY54IJ55I
694987.929279,30505.869799,DUTDPZSZRI5ADH5T5UOXUNFLFO3MESIB653IRGN5HM7WEB7SVVMHQ2S4C4
684192.091097,30031.996196,UETEYMOYSGHQD7I3ZNLAV3PTAQOPW3YYXV2PLL7QRG3TWZHVXWKJ2GMBIE
680130.876041,29853.732815,IPUQPTHDTSTLBFSLIJ5AHJJNRTWYVVLNK3WSEGL32IY5EEXX7BNZA6I2LA
676970.64597,29715.01736,IGPHMBBW57WJJFL5IRY76CWJX2B45RGYM4ISCUKBYQLJUWM5OJJPP3XLPA
670234.667303,29419.347637,YUDGZTMS4AMDFNVGMBHLOTCHTQZZQVPVRIYDUAIPU5ON4SWK7ZDLCALBGI
668934.845,29362.293107,SR6NNLMIKV4TJO5BNQMMMOASGPMTG3ZBL34DJXERQCGH53LNO64434KDUE
663496.761713,29123.593334,UN7I3R5HR3JK7CUGXPZMGY67HR5HLDFD3YIASESGIVPSZAAUJK526W3EYY
660315.18496,28983.940886,4VR7ELX3EUWSNYMB7O6IPZPXLZTUZOMEOQWOG2HN5VQDFCCHLOWORPAVFQ
660180.522576,28978.030001,HWLNRAUWPVKGHL6W5QW3UURD2PIOLPKRPUJNVQ4GFHNQM4WWVRUUIGVBLA
659744.953336,28958.911082,PEKQAM2MGZ4VATUN5BPHA56UTTK7L4IG2TOQPAFRNAMVR5HDC6B5SEC574
658827.72909,28918.650349,CEFE2JMOB3AWBCQBHT4E567VXNJXHP6SO56GH6P6HXCG5XO3KH5BTHUIGI
655695.410513,28781.160043,TRLJEGOAPZOX2G3KYNA2N45YE4XNBZXYGO2FIICI4PHV6GDJUHCXD554GI
655130.918282,28756.382165,D6KDTMPD4X7V2F63HBHVZKKEGXSPSMK7SKB3MP3C6MWTFD52A2KIPYSB6I
654313.10633,28720.485045,SD2ANWA6QODF2MKS7N3WDAGH35KXS4DFE2DGLVX5E6JCT4DGMTGEB5LDHM
653511.145318,28685.283688,DPIIXZUTVKLET5HBKMNJBLNZTTLZAZJ6DESHLYQVW7PRH46Y2ZIAGSJ2M4
652307.046932,28632.430873,CTKODIVG24UDC3ETUOW34F7LKH6OPT6WPOVR7PCDMHCK52NIE3ZNO4OJUI
645395.317283,28329.046719,XGCSEPRNSRBDJDIHIHXCK6KXDIO4AOTIJQVTQM5F76WKJ7AHVFJ2NGBJ4A
643125.173464,28229.400799,VQ2AGZFNRESTBKUQ32USDSU6MYNG2RCNDX6DHPYNTJGBVT7252QWQBQK3I
641560.69715,28160.729519,HCB67DRXMDU5SBQOFGQREW3QWKEM5UFJNPMGCYJMNCIW4K5LA2WQPCRF2E
641101.840528,28140.58842,XQXKC6BKMM5Z7XOOLUNKXEFDPYBG3OVSCTXSCVOQGXZVG67QPXWLRFUHQA
640409.724141,28110.208594,HMRVWBJLBDAKWOJEFSTCGSCAT7XBJFIKTHR6RPXGWDGYPZRMRBUNJ52HWE
637609.449184,27987.293045,MSWW5DDV5OE3IKHOR5KTTYPDSTRUXIYL3BJL4ZDS6YV2KWF5SUOOVA6W6Q
635490.83167,27894.298235,T6ETWP47ZB27YH2A677BXLNS4P5FPDW6ZF7VFVGKM3M32R7LN2MT3U7GZY
634909.077236,27868.762648,KHFS4355EZXTDUQVQEW3DRPI43BPHROIANBA7UHVCTSM2E7VTOTMI2JIA4
634227.204027,27838.832437,LZSKL2X6PLYI5GOQKZM6IQF3TGZVASAQYY2LFRMLPAD6X6M4AFNPMWSHEI
634201.414017,27837.700408,W6VGSCPF3UNWAU5OY4RZM4GNSJQWOFPXWIP6EHEVGSF2J5LHBTBDBBUHD4
633033.428864,27786.43275,UQCS4AMRB56FPP72NJCYJFZYD6WW2VCTA3UASSYF3OEVHCWFNEVG4TFJV4
630004.2016,27653.467545,4ZPF6CUFPKILT6QLUUR2YRLSFYY76WZFHOSURCCXX7T6H5BHN54JDPBRTY
628282.435087,27577.892153,22LJ6W6SWORMXQAA2DEOPYDP5ZIY3Z5327Z5NKQYTA6PBSHVQHX23JH32M
628074.676742,27568.772788,JY36JTHJDV2EJKGNSO6EI6CTD56HMT3EYAPVJHAQTRVGG7S3SLAH2LWGPU
627999.484134,27565.472276,6FYJSBT77KOMMLXSCEXXJMVXV442V7DJZIESPWP23QHNAWB5BS5IFBT5CY
620680.444272,27244.209607,DWNZW53CGUSXFTQVN3VPXWWVKPL33WYUZO6BCJPTR5STYTXNRTZJL5VNEQ
617972.949113,27125.366543,743HBMKSIQKH3AXFYY66FGICM4EWXAIU7EZE377AUZLYO6YBAFLAX25Q2M
617192.390541,27091.104627,O5VRA677N37MEVGUGQWOEZYJD7FHHTPNPNDNJOJ2VVIMHU5BX3KZ2BJC4M
616985.931366,27082.042287,PLTA5ESYL5EPGJQRCTDLLB6EEO7ALYT3HWH6AFSKPR24QVP3QDSCKAQGOA
613094.095201,26911.213641,KMMKUTXNJTJUYHDYHO6JLFB4TFWVQJSHL6O7P4QJWBIY2VNW7SF2XLLISM
605688.062958,26586.132519,MI4YM5YV55E6UWU6K7IAVY5MKSYHCAXIV4Q6C5KSJJH7DTQIBKXO6XETUI
601401.488036,26397.97717,Q4BOOFEVNMX4DX6Z6IG7M2UNWGE3K6PGTNSOW3RMUZF7727POFBKFXVTOU
601299.099213,26393.482905,GUMJRZUP4J4I3LWXKTPSNVTUOQE3NGJZ7WPUH27WSN5KDOY2IBAURVEBXQ
600186.656506,26344.653233,DHHGBWHIFFIWOJIBDSO4BL2P77XYLETSF3ZG5YX7RQ73SGTUJC2SWYOYZE
599094.491337,26296.713626,VBT5RVRJ447VGEQRIHU36A3X6FSKCZXUKV3PFSV46GNT3W23BYKRQ2IBKI
591689.636972,25971.684207,7JC4QBKWPDVF6RXHWKO6Q65TPQ7NMP3IP63PBU3EXXUZ2ODKVS2UUQ26X4
590500.431492,25919.485102,26K2RCGTX4K4QR6ZTS34ATE42TYLTHEABSG6IQXSVRAIBKLB47LPMRYH2A
585225.833458,25687.961368,M2EJPRMNCJUAJSSWNW7UZKMLRYR7TR6Q2H4PPPVNNVXA5JHHPT4JD2KI7A
584996.665631,25677.902252,E4V76RUJAFFOG3CS223J3P4TBOLPP5PUIA3Q74P6BEJZR676OP5O4VS3JU
582165.839288,25553.645677,QDQSDUQANARWYNC4N4KYVHJB32BFT6N4R3Y4WILMGEMH4KIHXPDS23NAHU
577497.648014,25348.739621,76VH7CKVRSWUAPDKI4PWHPYOSWN2W2OQ72MZQDAZMB3RXMKQ7OV6I26KVA
576666.650681,25312.263741,IVNJEDRZLZMAOYCUJ6Y7YVXJQ7BSQEMUVUNJEXMWWTXTB2SU6SLX6FFMJA
575670.110464,25268.521505,3232XS2DW6PVPCIYUJXV7VK7YMYMMS5ITCVQK5YEWZOY6OY2JG7M6UEFKI
569717.398824,25007.232584,GYRD7QYYJTIA6OJXMMTARG3ZERZVVTWMXGJFMW4DCIFINTHTEMGQ42N2HM
568270.673283,24943.729868,UQ4QQ5ZD3TQKHJJERF4FSRWO6234CZM53VO6J3PYFQTPE3LGOGABOUNZIY
567902.200308,24927.556078,CHRIS76D6KWEWELPXWXUPKKQW3DSUVBZXDYMELSUAJUXL6MW3VW5H7RZHE
567243.548483,24898.645149,L4GZPJTVLTOUBYPZVG42IJASQM5SOWCZHZ27KSWKJFPUKKESGEKOADJUEY
565672.768016,24829.697154,JRXEGJ5RSBPD4DIMAL74AGOAKWP3JEDGZRGJWBJYFMFW6W34X3DWB7ELKM
564181.122168,24764.222702,UUYIBWQ22Y2S2BI4MDPKXM6MS25GQUZ4NO5IBNQQ4XS3O2SNQ5BN56RFRA
560959.342415,24622.805578,5LTDQLKLN5EYLMEKIR76X7D2D4USFYXA7IIJ7SAMWQ5UBXCDGGJQFASD2I
560144.055433,24587.01929,ACLWRFQBEV5CP5R2YMWBOTQKKBUQQDSWIJLLUO5FWCKKOKVG4DZOXJEDKQ
559912.734645,24576.865672,NOZ2ZTCAYIOSIKM4TI4NPGMAKFXGGN4NJHMP6QAUKXM5JE4H2TVVMDYG7E
559890.602812,24575.894215,BT4GYQVOYOAGPZ5Q3IC6Q5SQTUL43SDYMHLJGNE626N3PQAM5WZJWGH6D4
555883.727787,24400.016041,X4MFAOK6AUBAVKAIXH5T7URQF2FXIKIS53ORRU5JF63E6MKWM3F5JTM2GA
552405.8234,24247.356558,QS2HU3VDOZYJUQVWAAQF2MICRZ4QPRI6IG3AQYP2IHMPHR2LGOJBQIZSEI
551947.019798,24227.217787,7MWTNAHW4G67TFWOAQDRRJWVTV7XRPQDXLSPC5KHAZTBOL5Z7ULUYXW46E
551718.451798,24217.185,PROQJMB5A7ST6OPCUWFUPLT5INLFI32XPO4WG4Z227JLITSUFGXRUB5SNQ
550300.154559,24154.930119,UYY2EEA5DD4WKC5U5KAIE5QLDFY5JSUFDJ4IBNRV7EXXS6EVZXAYIKYHVU
549279.285774,24110.120002,YLWIMPK35L7FTIFM5GRIT4LIAVFPYMDUVVDMEKBOJ2HYGXGHCHLKFPPMHA
546915.436124,24006.360949,547PJL7VX6BKTJJ27BIG2JDLLKBC77EEIFNIKQ4BX34KL3HHAXOPSFF5VE
544561.854528,23903.052602,TULXYUIXWBKUE54NHIK67U6Y4XTLHZF77A6GRNZLDDNMZ2VWAJ2WOEMX3M
541791.409644,23781.446417,TM45NMIBFDDQ2QSXTRTQ3CHD7IM5AJ3B3BJH4OCQCJ3H6WZNDXTOJ6AZEQ
540947.941164,23744.423127,IC6Q2GHEKOMEFBXQDLJZ3ZOCKV7MFWUXCFKBQNRXF7KE7TZGDLCCI3RGUM
540861.662949,23740.636022,DO3DQ3WGMMNFMOL2AY67DVG4QTJRE3NWLJ7DQ24UONPZCYIDXQTNH52RSY
540496.607517,23724.612243,2UGVB4NTC2OEL3PAUFXQ4NZD5B5GLQK7P5TULXSIFU3EJGXHLXIKGXD474
538732.091922,23647.160418,NN3I2C7JZYTYEG2SICJDOFS4RLNAOEFHRNHDIDBBTI6S565EH35TAXKVYA
537761.363278,23604.551158,7GZXNZCH35LYKOP67U7N6O6IRIO65HD4FNMOAMGGDMZOGXACH4KA5MJUVE
536793.895928,23562.085049,QHPEX3TBIAYR7653NGWCXX44XEHX3ZODZIJSFTYCSQOL5O74O7BEGVHASU
536099.466024,23531.603673,46X3N2TMEHELOBUMR7W4LEXQMTLTOSYA6BWMLN7VT4ZYFBQFYP7Z6T3QRY
533472.559211,23416.297963,THLRUNXLEA5IAIF536C4F2G25QJAR6NXOSAQOE4O7EUU62DSHEPACX56NM
